dataset,behavior_canonical,split,sample_id,t,detector_success,pose_returned,status,infer_ms,mean_conf,median_conf,points_conf_ge_02,points_conf_ge_05,mask_containment_sanity_rate_all,mask_containment_sanity_rate_conf02,mask_inside_count,nose_x,nose_y,nose_conf,nose_in_mask,upper_jaw_x,upper_jaw_y,upper_jaw_conf,upper_jaw_in_mask,lower_jaw_x,lower_jaw_y,lower_jaw_conf,lower_jaw_in_mask,mouth_end_right_x,mouth_end_right_y,mouth_end_right_conf,mouth_end_right_in_mask,mouth_end_left_x,mouth_end_left_y,mouth_end_left_conf,mouth_end_left_in_mask,right_eye_x,right_eye_y,right_eye_conf,right_eye_in_mask,right_earbase_x,right_earbase_y,right_earbase_conf,right_earbase_in_mask,right_earend_x,right_earend_y,right_earend_conf,right_earend_in_mask,right_antler_base_x,right_antler_base_y,right_antler_base_conf,right_antler_base_in_mask,right_antler_end_x,right_antler_end_y,right_antler_end_conf,right_antler_end_in_mask,left_eye_x,left_eye_y,left_eye_conf,left_eye_in_mask,left_earbase_x,left_earbase_y,left_earbase_conf,left_earbase_in_mask,left_earend_x,left_earend_y,left_earend_conf,left_earend_in_mask,left_antler_base_x,left_antler_base_y,left_antler_base_conf,left_antler_base_in_mask,left_antler_end_x,left_antler_end_y,left_antler_end_conf,left_antler_end_in_mask,neck_base_x,neck_base_y,neck_base_conf,neck_base_in_mask,neck_end_x,neck_end_y,neck_end_conf,neck_end_in_mask,throat_base_x,throat_base_y,throat_base_conf,throat_base_in_mask,throat_end_x,throat_end_y,throat_end_conf,throat_end_in_mask,back_base_x,back_base_y,back_base_conf,back_base_in_mask,back_end_x,back_end_y,back_end_conf,back_end_in_mask,back_middle_x,back_middle_y,back_middle_conf,back_middle_in_mask,tail_base_x,tail_base_y,tail_base_conf,tail_base_in_mask,tail_end_x,tail_end_y,tail_end_conf,tail_end_in_mask,front_left_thai_x,front_left_thai_y,front_left_thai_conf,front_left_thai_in_mask,front_left_knee_x,front_left_knee_y,front_left_knee_conf,front_left_knee_in_mask,front_left_paw_x,front_left_paw_y,front_left_paw_conf,front_left_paw_in_mask,front_right_thai_x,front_right_thai_y,front_right_thai_conf,front_right_thai_in_mask,front_right_knee_x,front_right_knee_y,front_right_knee_conf,front_right_knee_in_mask,front_right_paw_x,front_right_paw_y,front_right_paw_conf,front_right_paw_in_mask,back_left_paw_x,back_left_paw_y,back_left_paw_conf,back_left_paw_in_mask,back_left_thai_x,back_left_thai_y,back_left_thai_conf,back_left_thai_in_mask,back_right_thai_x,back_right_thai_y,back_right_thai_conf,back_right_thai_in_mask,back_left_knee_x,back_left_knee_y,back_left_knee_conf,back_left_knee_in_mask,back_right_knee_x,back_right_knee_y,back_right_knee_conf,back_right_knee_in_mask,back_right_paw_x,back_right_paw_y,back_right_paw_conf,back_right_paw_in_mask,belly_bottom_x,belly_bottom_y,belly_bottom_conf,belly_bottom_in_mask,body_middle_right_x,body_middle_right_y,body_middle_right_conf,body_middle_right_in_mask,body_middle_left_x,body_middle_left_y,body_middle_left_conf,body_middle_left_in_mask
beef_cattle_behavior,Standing,train,beef_00000000580000000_10_clip_12,5,True,True,pose_output_returned,155.57,0.3509,0.3251,33,6,0.5641,0.5455,22,185.88,133.6,0.4812,0,183.01,137.15,0.3251,0,184.58,136.96,0.3671,0,184.53,132.92,0.3227,0,185.27,127.39,0.3358,0,176.51,108.18,0.4249,0,150.51,112.52,0.23,1,31.77,17.8,0.2409,1,172.04,58.67,0.1523,1,186.66,133.13,0.1851,0,184.2,106.06,0.3767,0,178.21,57.67,0.1223,1,149.81,33.51,0.1217,1,180.0,61.79,0.2233,1,191.06,140.88,0.1872,0,170.26,90.04,0.2532,1,169.65,53.89,0.1635,1,164.23,106.53,0.3635,1,165.19,117.14,0.4011,0,170.16,51.96,0.2309,1,175.47,52.61,0.5482,1,85.23,26.34,0.6596,1,181.2,60.56,0.5758,1,30.57,19.29,0.2253,1,111.31,124.46,0.4145,1,17.26,116.33,0.3243,0,187.5,141.29,0.3002,0,104.97,125.1,0.6447,1,97.41,155.59,0.3617,1,20.77,150.94,0.4947,0,43.84,152.0,0.6489,0,52.36,96.23,0.2737,1,22.9,76.0,0.7022,1,43.92,121.07,0.4781,0,43.3,121.03,0.2293,0,29.64,152.72,0.4177,0,65.9,108.55,0.3761,1,52.42,63.4,0.2497,1,43.09,60.88,0.25,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_10_clip_12,6,True,True,pose_output_returned,157.09,0.3881,0.3619,37,10,0.7179,0.7568,28,207.14,88.68,0.226,0,208.05,91.23,0.1411,0,203.93,92.12,0.2231,0,202.36,89.89,0.3166,1,209.19,89.79,0.1907,0,200.29,72.06,0.4573,1,188.47,69.58,0.5576,1,184.74,76.4,0.3337,1,190.64,60.05,0.4225,1,188.96,52.71,0.2353,1,207.55,64.76,0.4189,1,202.16,60.38,0.2023,1,204.48,56.44,0.2074,1,199.77,59.41,0.2722,1,204.13,54.97,0.3709,1,176.13,69.22,0.584,1,170.69,55.9,0.3704,1,182.93,95.98,0.235,1,180.41,94.79,0.3224,1,162.95,54.02,0.4063,1,21.88,27.76,0.629,1,121.0,33.03,0.3619,1,20.8,33.96,0.7584,1,13.86,36.67,0.2917,1,160.93,100.39,0.6015,1,78.86,151.8,0.3012,1,178.41,153.27,0.5275,0,161.59,106.28,0.7649,1,78.77,155.47,0.3521,1,179.5,153.91,0.6136,0,177.94,152.81,0.3537,0,164.8,105.51,0.5038,1,159.69,105.15,0.2891,1,176.04,128.35,0.4004,0,174.24,126.15,0.3373,0,176.23,152.63,0.2063,0,135.0,116.2,0.5263,1,119.2,79.3,0.3882,0,118.22,78.36,0.4366,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_10_clip_12,7,True,True,pose_output_returned,155.81,0.5464,0.5361,39,23,0.641,0.641,25,190.07,106.9,0.4776,1,190.82,113.18,0.4332,0,181.99,114.05,0.4097,0,183.96,108.5,0.3796,1,193.23,108.63,0.4524,0,181.46,85.94,0.587,1,175.02,69.95,0.759,1,171.45,66.59,0.4194,1,178.37,67.81,0.5908,1,177.31,61.19,0.3751,1,198.77,84.68,0.7477,1,191.17,68.41,0.3993,1,196.81,67.42,0.4165,1,189.77,68.46,0.5723,1,193.6,64.11,0.5841,1,158.52,77.63,0.5153,1,157.84,60.56,0.32,1,165.74,102.41,0.5358,0,164.44,106.85,0.3996,0,156.03,59.27,0.4133,1,35.78,25.63,0.5841,1,103.66,35.91,0.5846,1,33.04,29.1,0.7098,1,19.93,47.1,0.2887,1,164.11,107.83,0.5283,0,173.05,122.38,0.4845,0,172.55,150.97,0.5683,0,81.23,122.92,0.9408,1,85.89,151.74,0.6128,1,86.43,170.06,0.5461,0,41.91,150.25,0.49,0,52.58,90.51,0.8169,1,39.35,89.02,0.7922,1,39.59,122.07,0.5502,0,41.26,127.05,0.6977,0,42.41,153.85,0.7543,0,60.89,111.91,0.6395,0,84.69,82.72,0.5361,1,84.73,84.35,0.3957,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,0,True,True,pose_output_returned,154.68,0.6646,0.7135,38,32,0.6154,0.6053,24,198.55,133.88,0.944,1,195.52,138.48,0.9488,1,190.91,140.57,0.9231,1,182.44,131.04,0.8316,1,197.48,131.19,0.7135,1,179.99,103.04,0.7911,1,163.15,87.19,0.6091,0,140.84,83.88,0.5958,1,170.34,74.94,0.5767,1,189.1,66.69,0.3001,1,195.14,97.11,1.0,0,187.93,66.65,0.6543,1,198.49,64.61,0.7358,1,189.09,70.2,0.6399,1,197.24,65.25,0.5646,1,114.62,70.96,0.8144,1,126.33,56.07,0.552,1,149.32,117.37,0.4967,0,119.4,123.32,0.2249,1,116.58,41.84,0.4616,1,23.59,10.41,0.7674,1,67.58,19.22,0.5321,1,18.41,12.65,0.7507,1,130.79,93.17,0.0589,1,119.25,119.83,0.8485,1,117.8,144.81,0.7035,1,118.65,170.18,0.8473,0,90.36,114.61,0.5167,0,93.72,147.22,0.74,0,103.49,178.18,0.849,0,39.6,134.3,0.7226,0,30.79,79.42,0.7945,1,29.2,73.71,0.8386,0,30.71,102.33,0.8283,0,30.74,103.1,0.7203,0,41.31,134.04,0.6401,0,65.04,101.23,0.3019,0,59.4,63.91,0.6745,0,59.8,61.17,0.4054,0
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,1,False,False,pose_detector_failure,136.02,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,2,False,False,pose_detector_failure,147.1,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,3,True,True,pose_output_returned,158.55,0.5228,0.4987,38,19,0.7436,0.7368,29,202.43,117.11,0.7553,1,200.2,124.45,0.6595,1,192.84,125.07,0.501,1,186.47,110.1,0.5462,0,193.56,106.11,0.5199,1,184.7,88.63,0.8537,1,174.28,70.05,0.7062,1,183.5,66.69,0.4152,0,182.51,67.62,0.6483,1,186.11,57.35,0.3257,1,188.01,84.71,0.7978,0,177.77,59.95,0.4011,1,178.97,54.53,0.4704,1,175.02,61.12,0.4739,1,182.16,54.96,0.3778,1,137.92,72.82,0.7986,1,135.81,60.79,0.5816,1,146.77,106.81,0.2159,1,132.62,109.33,0.2746,1,133.11,58.22,0.5046,1,14.68,12.76,0.3052,1,66.73,21.49,0.5179,1,10.76,52.62,0.3944,1,18.15,82.83,0.1168,1,113.53,118.48,0.5838,1,108.82,140.0,0.4252,0,111.01,167.52,0.8389,1,97.83,114.68,0.4823,1,92.27,143.17,0.4987,0,107.6,169.8,0.6293,0,36.26,136.21,0.4141,0,22.0,80.87,0.6734,1,29.12,77.66,0.6939,1,24.27,103.65,0.9212,0,28.19,102.48,0.468,0,38.12,137.3,0.4697,0,66.71,101.1,0.4171,1,65.16,65.39,0.4802,1,66.35,63.03,0.231,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,4,True,True,pose_output_returned,155.23,0.5797,0.575,38,23,0.7949,0.7895,31,204.66,122.6,0.929,1,202.4,128.52,0.9639,1,196.86,131.48,0.7827,1,187.91,122.3,0.7752,1,197.44,119.45,0.575,1,183.73,89.33,0.9773,1,168.1,72.7,0.6664,1,176.19,64.71,0.3343,1,177.74,65.94,0.6774,1,186.86,61.04,0.4315,1,188.19,87.32,1.0,1,173.69,58.63,0.4515,1,179.93,55.75,0.4659,1,178.59,61.94,0.5208,1,182.61,57.06,0.3631,1,132.61,72.78,0.8214,1,126.07,58.25,0.5593,1,141.67,117.58,0.375,0,121.15,121.41,0.2935,1,122.77,54.99,0.5263,1,18.33,17.93,0.6606,1,71.44,23.95,0.4809,1,12.16,24.69,0.7286,1,19.57,85.75,0.0649,1,111.44,119.81,0.6711,1,112.19,142.92,0.4242,0,111.14,171.11,0.7115,1,99.04,117.35,0.4709,1,89.45,146.8,0.6091,0,107.77,172.99,0.7534,0,36.2,133.11,0.5922,0,24.79,81.97,0.6884,1,36.09,79.52,0.6503,1,26.15,105.3,0.7888,0,30.53,99.84,0.49,0,40.54,132.72,0.4292,0,69.77,103.96,0.2581,1,73.69,73.19,0.4312,1,94.3,43.04,0.217,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,5,True,True,pose_output_returned,156.06,0.5945,0.5957,38,24,0.6923,0.7105,27,202.48,119.51,0.9252,1,199.7,126.12,0.8949,1,193.3,129.79,0.8174,1,186.65,119.86,0.6175,1,196.73,116.6,0.5957,1,181.22,90.96,0.8861,1,167.84,75.29,0.6558,1,175.34,65.33,0.2495,1,175.79,70.91,0.7052,1,185.88,59.71,0.4503,1,186.01,87.29,1.0,1,175.4,61.1,0.3368,1,178.71,58.91,0.464,1,172.59,65.57,0.4438,1,184.56,59.38,0.4029,1,129.89,75.74,1.0,1,126.5,59.81,0.5584,1,141.65,114.59,0.4964,1,123.64,114.8,0.3791,1,124.11,56.79,0.4688,1,13.81,17.97,0.5603,1,65.79,20.45,0.425,1,8.86,27.28,0.7575,1,41.89,145.96,0.0693,0,113.12,117.18,0.7771,1,110.77,142.14,0.6449,0,111.47,171.72,0.9158,0,91.15,115.06,0.5611,1,87.04,145.8,0.6466,0,97.57,175.38,0.8456,0,30.17,122.81,0.5665,0,25.64,78.82,0.7079,1,29.85,76.07,0.6991,0,23.51,96.27,0.6731,0,28.78,98.01,0.7112,0,35.29,132.32,0.4089,0,62.86,107.45,0.2354,0,58.61,70.17,0.3897,0,68.01,71.05,0.2429,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,6,True,True,pose_output_returned,153.77,0.5172,0.5231,38,22,0.641,0.6579,25,191.91,102.35,0.8058,1,189.01,109.92,0.741,0,182.79,113.97,0.6014,0,180.5,105.36,0.676,1,188.93,100.1,0.5231,1,181.97,83.75,0.6616,0,170.31,72.0,0.8012,1,181.84,72.02,0.2811,1,176.2,67.16,0.6981,1,183.99,57.84,0.3956,1,186.5,81.16,0.7173,0,169.27,54.72,0.3849,1,178.13,53.68,0.3204,1,171.08,57.59,0.5448,1,182.02,56.6,0.3859,1,132.82,71.35,0.752,1,132.59,58.36,0.5266,1,143.19,107.49,0.3304,1,133.68,112.54,0.3012,1,129.85,55.93,0.5187,1,14.37,30.44,0.4451,1,64.56,19.71,0.6417,1,11.51,38.45,0.4961,1,32.5,110.57,0.1333,0,116.53,114.04,0.6308,1,98.58,145.97,0.3829,0,104.61,165.83,0.645,0,110.49,113.64,0.5359,1,91.79,147.36,0.5674,0,95.34,164.78,0.5736,1,33.65,113.99,0.2014,0,31.08,79.04,0.7134,0,31.98,74.85,0.8225,0,25.12,102.11,0.4672,0,28.38,102.71,0.467,0,37.2,146.87,0.2471,0,73.58,100.61,0.422,1,62.58,59.94,0.5207,1,64.77,61.13,0.2904,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_27_clip_28,7,True,True,pose_output_returned,153.32,0.5268,0.5581,38,23,0.7179,0.7105,28,202.38,121.28,0.4923,1,196.48,124.52,0.4192,1,193.12,126.7,0.4328,1,186.82,115.98,0.607,0,197.23,117.36,0.3788,0,187.01,91.83,0.8178,1,165.89,84.23,0.6243,1,151.84,81.35,0.3791,1,176.11,68.59,0.6417,1,188.78,58.97,0.2583,1,190.25,85.94,0.7123,0,175.17,59.96,0.5461,1,176.53,54.08,0.3144,1,173.45,60.76,0.6046,1,198.89,123.19,0.3445,1,136.6,68.74,0.5918,1,131.22,56.1,0.6206,1,148.11,112.51,0.2132,1,123.71,120.99,0.2732,1,124.97,52.13,0.5581,1,16.36,23.47,0.4217,1,72.17,19.51,0.4835,1,13.18,38.56,0.4664,1,123.62,90.73,0.0529,1,117.34,116.02,0.6233,1,117.86,148.24,0.7044,1,117.29,173.35,0.9092,0,82.58,107.07,0.7828,1,95.36,150.47,0.5876,0,101.27,177.46,0.754,1,34.98,126.24,0.5447,0,28.3,75.68,0.5655,1,30.39,70.37,0.7031,1,26.72,97.12,0.8358,0,29.71,94.92,0.6381,0,38.35,128.66,0.5704,0,66.37,101.93,0.2937,0,62.5,64.11,0.5278,0,69.92,61.49,0.2495,1
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,0,False,False,pose_detector_failure,130.86,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,1,True,True,pose_output_returned,161.6,0.3675,0.3635,34,7,0.0256,0.0294,1,212.39,174.97,0.5421,0,212.97,180.03,0.482,0,210.45,179.24,0.5723,0,208.88,173.58,0.4234,0,214.81,171.97,0.5235,0,209.2,160.33,0.4912,0,186.27,159.8,0.2023,0,134.95,133.05,0.2193,0,209.43,147.83,0.3011,0,208.36,148.26,0.1899,0,213.41,159.51,0.4431,0,209.32,149.77,0.2865,0,212.11,143.8,0.1453,0,213.21,149.51,0.3025,0,208.77,146.12,0.1844,0,195.07,150.29,0.3768,0,180.65,94.19,0.2766,1,195.69,150.5,0.2356,0,198.11,166.16,0.2421,0,166.93,93.47,0.373,0,98.57,151.96,0.4058,0,168.55,91.37,0.2762,0,102.48,148.0,0.635,0,123.77,124.64,0.0673,0,176.12,153.93,0.6484,0,189.6,193.75,0.4272,0,187.48,203.02,0.2566,0,176.6,155.09,0.4034,0,182.48,199.42,0.3405,0,186.3,202.51,0.3718,0,158.02,181.24,0.1468,0,173.35,145.92,0.4598,0,118.25,181.81,0.3358,0,109.11,149.62,0.601,0,112.88,195.02,0.3635,0,135.84,217.75,0.3395,0,156.12,140.88,0.6606,0,171.61,117.62,0.3182,0,171.63,117.15,0.4623,0
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,2,False,False,pose_detector_failure,130.39,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,3,False,False,pose_detector_failure,143.73,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,4,False,False,pose_detector_failure,141.63,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,5,False,False,pose_detector_failure,134.91,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,6,True,True,pose_output_returned,161.14,0.241,0.1861,17,3,0.1538,0.1765,6,213.8,102.92,0.1581,0,215.17,107.71,0.1101,0,212.11,105.17,0.1066,0,216.33,102.22,0.1698,0,217.85,96.45,0.1859,0,214.38,86.8,0.1468,0,105.81,148.27,0.1324,1,162.65,33.67,0.2339,0,100.93,146.36,0.175,1,161.54,33.61,0.3325,0,217.83,86.98,0.1722,0,88.5,151.99,0.1755,1,208.89,90.34,0.1199,0,92.65,154.56,0.23,1,163.56,31.75,0.1749,0,202.18,81.86,0.1861,0,194.65,75.32,0.1796,0,206.0,90.51,0.1586,0,202.37,90.81,0.1979,0,142.66,93.81,0.1022,0,178.33,53.55,0.2774,0,141.74,97.02,0.4376,0,98.48,145.74,0.2794,0,51.73,206.28,0.1062,0,124.4,131.02,0.3316,0,207.42,163.78,0.1628,0,211.7,119.56,0.1784,0,186.33,156.75,0.1991,0,189.83,159.01,0.129,0,184.52,202.28,0.2084,0,216.57,199.8,0.3711,0,194.51,109.19,0.2046,0,100.09,142.77,0.281,0,202.13,163.01,0.4137,0,99.24,147.95,0.5279,1,102.65,153.45,0.3649,1,152.81,139.13,0.5504,0,147.16,119.86,0.3898,0,152.99,123.51,0.5388,0
beef_cattle_behavior,Standing,train,beef_00000000082000000_5_clip_110,7,True,True,pose_output_returned,145.19,0.3007,0.3011,27,4,0.4615,0.4444,18,128.22,143.89,0.1162,0,129.8,215.65,0.036,0,171.57,202.88,0.0841,0,127.73,199.29,0.0775,0,107.72,162.56,0.1322,1,115.19,157.62,0.3081,1,104.6,161.87,0.3399,1,98.22,186.45,0.4681,1,105.85,156.34,0.2866,0,14.83,14.03,0.3275,0,119.78,149.78,0.5175,0,126.7,137.56,0.2313,0,142.79,128.76,0.2628,0,119.71,144.49,0.2767,0,140.04,132.03,0.414,0,76.44,161.62,0.5844,1,74.23,164.03,0.4755,1,65.17,188.11,0.1204,1,65.77,192.3,0.109,1,70.96,164.31,0.3113,1,33.88,150.19,0.3192,1,65.91,137.68,0.3011,0,34.9,148.76,0.3425,1,20.41,145.45,0.1966,1,50.63,163.69,0.4549,1,133.82,134.38,0.4218,0,136.42,130.81,0.4165,0,52.48,165.98,0.5815,1,71.48,211.05,0.1879,1,139.14,136.66,0.2706,0,141.05,131.82,0.2643,0,53.74,179.97,0.4797,1,47.35,180.43,0.6952,1,123.61,211.89,0.1384,0,132.42,126.35,0.1046,0,130.72,134.29,0.3108,0,186.1,130.35,0.3225,0,53.77,167.02,0.1528,1,182.47,123.68,0.2859,0
beef_cattle_behavior,Standing,train,beef_00000000580000000_10_clip_42,0,True,True,pose_output_returned,157.32,0.4361,0.4292,34,16,0.7436,0.7647,29,11.02,66.24,0.5528,1,12.54,68.4,0.5232,1,14.64,70.58,0.5491,1,11.54,63.8,0.6638,1,16.16,63.46,0.7053,1,7.07,45.23,0.6157,0,15.91,32.56,0.16,1,145.37,125.82,0.1398,0,14.31,29.02,0.331,1,11.78,30.37,0.2798,1,10.55,46.45,0.8504,1,12.98,37.52,0.4657,1,177.09,124.06,0.2019,0,9.27,34.5,0.4235,1,15.25,43.01,0.2967,1,18.66,39.43,0.6961,1,20.13,27.24,0.2125,1,18.03,69.52,0.1138,1,21.22,71.32,0.1642,1,26.91,15.69,0.2844,1,28.73,10.56,0.4796,1,83.54,18.19,0.435,1,24.91,12.62,0.3963,1,15.22,69.14,0.2078,1,24.75,87.97,0.6251,1,22.05,124.43,0.6066,0,33.29,166.58,0.5172,0,110.74,118.48,0.5187,1,57.75,126.89,0.5491,0,65.31,155.51,0.4024,0,94.49,156.83,0.4292,0,110.65,121.82,0.5757,1,109.82,119.51,0.3406,1,102.53,146.88,0.7282,1,121.27,143.2,0.2414,0,33.77,167.04,0.1922,0,73.54,109.79,0.8434,1,72.94,73.35,0.3007,1,75.89,71.05,0.3903,1
beef_cattle_behavior,Standing,train,beef_00000000580000000_10_clip_42,1,False,False,pose_detector_failure,130.29,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Standing,train,beef_00000000580000000_10_clip_42,2,True,True,pose_output_returned,160.9,0.3749,0.3511,31,9,0.5641,0.4839,22,17.2,55.29,0.4169,0,19.4,58.98,0.3511,0,22.54,62.53,0.4373,1,21.19,57.61,0.4251,0,25.5,56.14,0.4428,1,17.81,46.26,0.3857,0,33.33,31.51,0.0814,1,41.32,13.36,0.2914,1,21.89,34.87,0.1977,1,21.34,40.26,0.1378,1,17.81,46.43,0.5698,0,20.53,37.79,0.2833,1,38.19,13.71,0.2214,1,19.44,35.8,0.2532,0,16.56,43.95,0.1681,0,28.5,40.86,0.8477,1,156.24,114.21,0.2316,0,25.68,64.91,0.1323,1,26.55,68.36,0.1872,1,38.5,18.79,0.3918,1,145.3,109.95,0.3245,0,88.2,23.42,0.536,1,150.98,122.49,0.2881,1,113.29,126.81,0.0922,1,36.4,93.03,0.8185,0,37.15,117.62,0.3986,0,39.33,163.0,0.2101,0,69.27,100.24,0.5459,1,101.44,138.75,0.2082,1,101.89,155.45,0.5023,0,72.7,154.65,0.7856,0,108.45,122.55,0.5792,1,104.81,119.27,0.2853,1,63.56,126.66,0.851,0,63.34,126.9,0.4538,0,98.95,155.34,0.3982,0,83.72,109.91,0.2935,1,52.84,66.66,0.1986,1,52.33,66.54,0.3995,1
