passage_id,farm_source,n_images,bcs_classes,primary_bcs,sample_files,assigned_split
GS_757,GS_Gansu,8,{'3.25': 8},3.25,GS_757_1.jpg;GS_757_2.jpg;GS_757_3.jpg,test
GS_758,GS_Gansu,8,{'3.25': 8},3.25,GS_758_1.jpg;GS_758_2.jpg;GS_758_3.jpg,train
GS_759,GS_Gansu,8,{'3.5': 8},3.5,GS_759_1.jpg;GS_759_2.jpg;GS_759_3.jpg,train
GS_76,GS_Gansu,17,{'4.25': 17},4.25,GS_76_1.jpg;GS_76_10.jpg;GS_76_11.jpg,train
GS_760,GS_Gansu,8,{'3.75': 8},3.75,GS_760_1.jpg;GS_760_2.jpg;GS_760_3.jpg,train
GS_761,GS_Gansu,8,{'3.75': 8},3.75,GS_761_1.jpg;GS_761_2.jpg;GS_761_3.jpg,train
GS_762,GS_Gansu,12,{'3.5': 12},3.5,GS_762_1.jpg;GS_762_10.jpg;GS_762_11.jpg,train
GS_763,GS_Gansu,8,{'3.75': 8},3.75,GS_763_1.jpg;GS_763_2.jpg;GS_763_3.jpg,train
GS_764,GS_Gansu,9,{'3.5': 9},3.5,GS_764_1.jpg;GS_764_2.jpg;GS_764_3.jpg,train
GS_765,GS_Gansu,8,{'3.25': 8},3.25,GS_765_1.jpg;GS_765_2.jpg;GS_765_3.jpg,train
GS_766,GS_Gansu,8,{'3.5': 8},3.5,GS_766_1.jpg;GS_766_2.jpg;GS_766_3.jpg,val
GS_767,GS_Gansu,8,{'3.5': 8},3.5,GS_767_1.jpg;GS_767_2.jpg;GS_767_3.jpg,test
GS_768,GS_Gansu,8,{'4.0': 8},4.0,GS_768_1.jpg;GS_768_2.jpg;GS_768_3.jpg,train
GS_769,GS_Gansu,8,{'3.5': 8},3.5,GS_769_1.jpg;GS_769_2.jpg;GS_769_3.jpg,train
GS_77,GS_Gansu,8,{'4.25': 8},4.25,GS_77_1.jpg;GS_77_2.jpg;GS_77_3.jpg,test
GS_770,GS_Gansu,8,{'3.5': 8},3.5,GS_770_1.jpg;GS_770_2.jpg;GS_770_3.jpg,val
GS_771,GS_Gansu,8,{'3.25': 8},3.25,GS_771_1.jpg;GS_771_2.jpg;GS_771_3.jpg,val
GS_772,GS_Gansu,8,{'3.5': 8},3.5,GS_772_1.jpg;GS_772_2.jpg;GS_772_3.jpg,train
GS_773,GS_Gansu,8,{'3.75': 8},3.75,GS_773_1.jpg;GS_773_2.jpg;GS_773_3.jpg,train
GS_774,GS_Gansu,8,{'3.25': 8},3.25,GS_774_1.jpg;GS_774_2.jpg;GS_774_3.jpg,test
GS_775,GS_Gansu,8,{'3.5': 8},3.5,GS_775_1.jpg;GS_775_2.jpg;GS_775_3.jpg,test
GS_776,GS_Gansu,8,{'3.75': 8},3.75,GS_776_1.jpg;GS_776_2.jpg;GS_776_3.jpg,train
GS_777,GS_Gansu,7,{'3.5': 7},3.5,GS_777_1.jpg;GS_777_2.jpg;GS_777_3.jpg,val
GS_778,GS_Gansu,5,{'3.75': 5},3.75,GS_778_1.jpg;GS_778_2.jpg;GS_778_3.jpg,train
GS_779,GS_Gansu,8,{'3.5': 8},3.5,GS_779_1.jpg;GS_779_2.jpg;GS_779_3.jpg,train
GS_78,GS_Gansu,5,{'4.25': 5},4.25,GS_78_1.jpg;GS_78_2.jpg;GS_78_3.jpg,train
GS_780,GS_Gansu,8,{'3.25': 8},3.25,GS_780_1.jpg;GS_780_2.jpg;GS_780_3.jpg,train
GS_781,GS_Gansu,9,{'3.75': 9},3.75,GS_781_1.jpg;GS_781_2.jpg;GS_781_3.jpg,test
GS_782,GS_Gansu,8,{'3.25': 8},3.25,GS_782_1.jpg;GS_782_2.jpg;GS_782_3.jpg,val
GS_783,GS_Gansu,8,{'3.5': 8},3.5,GS_783_1.jpg;GS_783_2.jpg;GS_783_3.jpg,train
GS_784,GS_Gansu,8,{'3.75': 8},3.75,GS_784_1.jpg;GS_784_2.jpg;GS_784_3.jpg,val
GS_785,GS_Gansu,8,{'3.25': 8},3.25,GS_785_1.jpg;GS_785_2.jpg;GS_785_3.jpg,train
GS_786,GS_Gansu,7,{'3.75': 7},3.75,GS_786_1.jpg;GS_786_2.jpg;GS_786_3.jpg,train
GS_787,GS_Gansu,8,{'3.25': 8},3.25,GS_787_1.jpg;GS_787_2.jpg;GS_787_3.jpg,train
GS_788,GS_Gansu,7,{'3.75': 7},3.75,GS_788_1.jpg;GS_788_2.jpg;GS_788_3.jpg,val
GS_789,GS_Gansu,7,{'3.75': 7},3.75,GS_789_1.jpg;GS_789_2.jpg;GS_789_3.jpg,val
GS_79,GS_Gansu,14,{'4.25': 14},4.25,GS_79_1.jpg;GS_79_10.jpg;GS_79_11.jpg,train
GS_790,GS_Gansu,8,{'3.5': 8},3.5,GS_790_1.jpg;GS_790_2.jpg;GS_790_3.jpg,train
GS_791,GS_Gansu,8,{'4.0': 8},4.0,GS_791_1.jpg;GS_791_2.jpg;GS_791_3.jpg,train
GS_792,GS_Gansu,8,{'3.75': 8},3.75,GS_792_1.jpg;GS_792_2.jpg;GS_792_3.jpg,train
GS_793,GS_Gansu,8,{'3.25': 8},3.25,GS_793_1.jpg;GS_793_2.jpg;GS_793_3.jpg,train
GS_794,GS_Gansu,8,{'3.25': 8},3.25,GS_794_1.jpg;GS_794_2.jpg;GS_794_3.jpg,train
GS_795,GS_Gansu,10,{'3.5': 10},3.5,GS_795_1.jpg;GS_795_10.jpg;GS_795_2.jpg,train
GS_796,GS_Gansu,8,{'3.5': 8},3.5,GS_796_1.jpg;GS_796_2.jpg;GS_796_3.jpg,train
GS_797,GS_Gansu,8,{'3.5': 8},3.5,GS_797_1.jpg;GS_797_2.jpg;GS_797_3.jpg,test
GS_798,GS_Gansu,8,{'3.25': 8},3.25,GS_798_1.jpg;GS_798_2.jpg;GS_798_3.jpg,val
GS_799,GS_Gansu,8,{'3.5': 8},3.5,GS_799_1.jpg;GS_799_2.jpg;GS_799_3.jpg,test
GS_8,GS_Gansu,8,{'4.25': 8},4.25,GS_8_1.jpg;GS_8_2.jpg;GS_8_3.jpg,test
GS_80,GS_Gansu,11,{'4.25': 11},4.25,GS_80_1.jpg;GS_80_10.jpg;GS_80_11.jpg,test
GS_800,GS_Gansu,8,{'3.75': 8},3.75,GS_800_1.jpg;GS_800_2.jpg;GS_800_3.jpg,train
GS_801,GS_Gansu,8,{'4.25': 8},4.25,GS_801_1.jpg;GS_801_2.jpg;GS_801_3.jpg,train
GS_802,GS_Gansu,8,{'3.75': 8},3.75,GS_802_1.jpg;GS_802_2.jpg;GS_802_3.jpg,test
GS_803,GS_Gansu,8,{'3.5': 8},3.5,GS_803_1.jpg;GS_803_2.jpg;GS_803_3.jpg,train
GS_804,GS_Gansu,6,{'3.25': 6},3.25,GS_804_1.jpg;GS_804_2.jpg;GS_804_3.jpg,train
GS_805,GS_Gansu,8,{'3.25': 8},3.25,GS_805_1.jpg;GS_805_2.jpg;GS_805_3.jpg,train
GS_806,GS_Gansu,8,{'3.5': 8},3.5,GS_806_1.jpg;GS_806_2.jpg;GS_806_3.jpg,train
GS_807,GS_Gansu,8,{'3.75': 8},3.75,GS_807_1.jpg;GS_807_2.jpg;GS_807_3.jpg,test
GS_808,GS_Gansu,8,{'3.25': 8},3.25,GS_808_1.jpg;GS_808_2.jpg;GS_808_3.jpg,val
GS_809,GS_Gansu,8,{'3.5': 8},3.5,GS_809_1.jpg;GS_809_2.jpg;GS_809_3.jpg,val
GS_81,GS_Gansu,8,{'4.25': 8},4.25,GS_81_1.jpg;GS_81_2.jpg;GS_81_3.jpg,val
GS_810,GS_Gansu,8,{'3.75': 8},3.75,GS_810_1.jpg;GS_810_2.jpg;GS_810_3.jpg,train
GS_811,GS_Gansu,7,{'3.5': 7},3.5,GS_811_1.jpg;GS_811_2.jpg;GS_811_3.jpg,train
GS_812,GS_Gansu,8,{'3.25': 8},3.25,GS_812_1.jpg;GS_812_2.jpg;GS_812_3.jpg,test
GS_813,GS_Gansu,6,{'3.25': 6},3.25,GS_813_1.jpg;GS_813_2.jpg;GS_813_3.jpg,train
GS_814,GS_Gansu,8,{'3.5': 8},3.5,GS_814_1.jpg;GS_814_2.jpg;GS_814_3.jpg,train
GS_815,GS_Gansu,8,{'3.25': 8},3.25,GS_815_1.jpg;GS_815_2.jpg;GS_815_3.jpg,train
GS_816,GS_Gansu,8,{'3.25': 8},3.25,GS_816_1.jpg;GS_816_2.jpg;GS_816_3.jpg,train
GS_817,GS_Gansu,8,{'3.5': 8},3.5,GS_817_1.jpg;GS_817_2.jpg;GS_817_3.jpg,train
GS_818,GS_Gansu,8,{'3.75': 8},3.75,GS_818_1.jpg;GS_818_2.jpg;GS_818_3.jpg,test
GS_819,GS_Gansu,8,{'3.75': 8},3.75,GS_819_1.jpg;GS_819_2.jpg;GS_819_3.jpg,train
GS_82,GS_Gansu,7,{'4.25': 7},4.25,GS_82_1.jpg;GS_82_2.jpg;GS_82_3.jpg,train
GS_820,GS_Gansu,11,{'3.75': 11},3.75,GS_820_1.jpg;GS_820_10.jpg;GS_820_11.jpg,test
GS_821,GS_Gansu,9,{'4.25': 9},4.25,GS_821_1.jpg;GS_821_2.jpg;GS_821_3.jpg,test
GS_822,GS_Gansu,8,{'3.25': 8},3.25,GS_822_1.jpg;GS_822_2.jpg;GS_822_3.jpg,train
GS_823,GS_Gansu,8,{'3.25': 8},3.25,GS_823_1.jpg;GS_823_2.jpg;GS_823_3.jpg,val
GS_824,GS_Gansu,8,{'3.5': 8},3.5,GS_824_1.jpg;GS_824_2.jpg;GS_824_3.jpg,train
GS_825,GS_Gansu,8,{'3.25': 8},3.25,GS_825_1.jpg;GS_825_2.jpg;GS_825_3.jpg,train
GS_826,GS_Gansu,8,{'3.25': 8},3.25,GS_826_1.jpg;GS_826_2.jpg;GS_826_3.jpg,train
GS_827,GS_Gansu,8,{'3.75': 8},3.75,GS_827_1.jpg;GS_827_2.jpg;GS_827_3.jpg,val
GS_828,GS_Gansu,8,{'4.0': 8},4.0,GS_828_1.jpg;GS_828_2.jpg;GS_828_3.jpg,test
GS_829,GS_Gansu,10,{'3.5': 10},3.5,GS_829_1.jpg;GS_829_10.jpg;GS_829_2.jpg,train
GS_83,GS_Gansu,9,{'4.25': 9},4.25,GS_83_1.jpg;GS_83_2.jpg;GS_83_3.jpg,train
GS_830,GS_Gansu,8,{'3.25': 8},3.25,GS_830_1.jpg;GS_830_2.jpg;GS_830_3.jpg,train
GS_831,GS_Gansu,8,{'3.5': 8},3.5,GS_831_1.jpg;GS_831_2.jpg;GS_831_3.jpg,test
GS_832,GS_Gansu,8,{'3.25': 8},3.25,GS_832_1.jpg;GS_832_2.jpg;GS_832_3.jpg,train
GS_833,GS_Gansu,8,{'3.25': 8},3.25,GS_833_1.jpg;GS_833_2.jpg;GS_833_3.jpg,train
GS_834,GS_Gansu,8,{'3.75': 8},3.75,GS_834_1.jpg;GS_834_2.jpg;GS_834_3.jpg,train
GS_835,GS_Gansu,8,{'3.25': 8},3.25,GS_835_1.jpg;GS_835_2.jpg;GS_835_3.jpg,train
GS_836,GS_Gansu,12,{'3.25': 12},3.25,GS_836_1.jpg;GS_836_10.jpg;GS_836_11.jpg,val
GS_837,GS_Gansu,8,{'3.75': 8},3.75,GS_837_1.jpg;GS_837_2.jpg;GS_837_3.jpg,train
GS_838,GS_Gansu,8,{'3.5': 8},3.5,GS_838_1.jpg;GS_838_2.jpg;GS_838_3.jpg,val
GS_839,GS_Gansu,8,{'3.5': 8},3.5,GS_839_1.jpg;GS_839_2.jpg;GS_839_3.jpg,train
GS_84,GS_Gansu,13,{'4.25': 13},4.25,GS_84_1.jpg;GS_84_10.jpg;GS_84_11.jpg,train
GS_840,GS_Gansu,8,{'3.25': 8},3.25,GS_840_1.jpg;GS_840_2.jpg;GS_840_3.jpg,train
GS_841,GS_Gansu,8,{'3.5': 8},3.5,GS_841_1.jpg;GS_841_2.jpg;GS_841_3.jpg,val
GS_842,GS_Gansu,8,{'3.5': 8},3.5,GS_842_1.jpg;GS_842_2.jpg;GS_842_3.jpg,train
GS_843,GS_Gansu,8,{'4.25': 8},4.25,GS_843_1.jpg;GS_843_2.jpg;GS_843_3.jpg,train
GS_844,GS_Gansu,8,{'3.5': 8},3.5,GS_844_1.jpg;GS_844_2.jpg;GS_844_3.jpg,val
GS_845,GS_Gansu,8,{'4.0': 8},4.0,GS_845_1.jpg;GS_845_2.jpg;GS_845_3.jpg,train
GS_846,GS_Gansu,8,{'3.75': 8},3.75,GS_846_1.jpg;GS_846_2.jpg;GS_846_3.jpg,train
GS_847,GS_Gansu,8,{'3.5': 8},3.5,GS_847_1.jpg;GS_847_2.jpg;GS_847_3.jpg,train
GS_848,GS_Gansu,8,{'3.5': 8},3.5,GS_848_1.jpg;GS_848_2.jpg;GS_848_3.jpg,train
GS_849,GS_Gansu,7,{'3.5': 7},3.5,GS_849_1.jpg;GS_849_2.jpg;GS_849_3.jpg,test
GS_85,GS_Gansu,13,{'4.0': 13},4.0,GS_85_1.jpg;GS_85_10.jpg;GS_85_11.jpg,train
GS_850,GS_Gansu,8,{'4.0': 8},4.0,GS_850_1.jpg;GS_850_2.jpg;GS_850_3.jpg,test
GS_851,GS_Gansu,8,{'3.75': 8},3.75,GS_851_1.jpg;GS_851_2.jpg;GS_851_3.jpg,train
GS_852,GS_Gansu,8,{'3.25': 8},3.25,GS_852_1.jpg;GS_852_2.jpg;GS_852_3.jpg,train
GS_853,GS_Gansu,8,{'4.0': 8},4.0,GS_853_1.jpg;GS_853_2.jpg;GS_853_3.jpg,val
GS_854,GS_Gansu,8,{'3.75': 8},3.75,GS_854_1.jpg;GS_854_2.jpg;GS_854_3.jpg,train
GS_855,GS_Gansu,8,{'3.5': 8},3.5,GS_855_1.jpg;GS_855_2.jpg;GS_855_3.jpg,train
GS_856,GS_Gansu,11,{'3.25': 11},3.25,GS_856_1.jpg;GS_856_10.jpg;GS_856_11.jpg,train
GS_857,GS_Gansu,8,{'3.5': 8},3.5,GS_857_1.jpg;GS_857_2.jpg;GS_857_3.jpg,val
GS_858,GS_Gansu,8,{'3.5': 8},3.5,GS_858_1.jpg;GS_858_2.jpg;GS_858_3.jpg,train
GS_859,GS_Gansu,8,{'3.25': 8},3.25,GS_859_1.jpg;GS_859_2.jpg;GS_859_3.jpg,train
GS_86,GS_Gansu,5,{'4.0': 5},4.0,GS_86_1.jpg;GS_86_2.jpg;GS_86_3.jpg,train
GS_860,GS_Gansu,7,{'3.5': 7},3.5,GS_860_1.jpg;GS_860_2.jpg;GS_860_3.jpg,train
GS_861,GS_Gansu,8,{'3.25': 8},3.25,GS_861_1.jpg;GS_861_2.jpg;GS_861_3.jpg,train
GS_862,GS_Gansu,16,{'3.25': 16},3.25,GS_862_1.jpg;GS_862_10.jpg;GS_862_11.jpg,val
GS_863,GS_Gansu,8,{'3.5': 8},3.5,GS_863_1.jpg;GS_863_2.jpg;GS_863_3.jpg,test
GS_864,GS_Gansu,8,{'3.75': 8},3.75,GS_864_1.jpg;GS_864_2.jpg;GS_864_3.jpg,train
GS_865,GS_Gansu,8,{'3.75': 8},3.75,GS_865_1.jpg;GS_865_2.jpg;GS_865_3.jpg,train
GS_866,GS_Gansu,8,{'3.25': 8},3.25,GS_866_1.jpg;GS_866_2.jpg;GS_866_3.jpg,train
GS_867,GS_Gansu,8,{'3.5': 8},3.5,GS_867_1.jpg;GS_867_2.jpg;GS_867_3.jpg,train
GS_868,GS_Gansu,8,{'4.0': 8},4.0,GS_868_1.jpg;GS_868_2.jpg;GS_868_3.jpg,train
GS_869,GS_Gansu,8,{'3.75': 8},3.75,GS_869_1.jpg;GS_869_2.jpg;GS_869_3.jpg,train
GS_87,GS_Gansu,10,{'4.0': 10},4.0,GS_87_1.jpg;GS_87_10.jpg;GS_87_2.jpg,train
GS_870,GS_Gansu,8,{'3.75': 8},3.75,GS_870_1.jpg;GS_870_2.jpg;GS_870_3.jpg,train
GS_871,GS_Gansu,8,{'3.75': 8},3.75,GS_871_1.jpg;GS_871_2.jpg;GS_871_3.jpg,train
GS_872,GS_Gansu,8,{'3.5': 8},3.5,GS_872_1.jpg;GS_872_2.jpg;GS_872_3.jpg,train
GS_873,GS_Gansu,5,{'3.5': 5},3.5,GS_873_1.jpg;GS_873_2.jpg;GS_873_3.jpg,train
GS_874,GS_Gansu,4,{'3.5': 4},3.5,GS_874_1.jpg;GS_874_2.jpg;GS_874_3.jpg,train
GS_875,GS_Gansu,8,{'3.25': 8},3.25,GS_875_1.jpg;GS_875_2.jpg;GS_875_3.jpg,train
GS_876,GS_Gansu,8,{'3.5': 8},3.5,GS_876_1.jpg;GS_876_2.jpg;GS_876_3.jpg,test
GS_877,GS_Gansu,8,{'3.5': 8},3.5,GS_877_1.jpg;GS_877_2.jpg;GS_877_3.jpg,train
GS_878,GS_Gansu,8,{'3.75': 8},3.75,GS_878_1.jpg;GS_878_2.jpg;GS_878_3.jpg,train
GS_879,GS_Gansu,8,{'3.25': 8},3.25,GS_879_1.jpg;GS_879_2.jpg;GS_879_3.jpg,train
GS_88,GS_Gansu,14,{'4.0': 14},4.0,GS_88_1.jpg;GS_88_10.jpg;GS_88_11.jpg,val
GS_880,GS_Gansu,6,{'3.5': 6},3.5,GS_880_1.jpg;GS_880_2.jpg;GS_880_3.jpg,train
GS_881,GS_Gansu,8,{'3.5': 8},3.5,GS_881_1.jpg;GS_881_2.jpg;GS_881_3.jpg,val
GS_882,GS_Gansu,8,{'3.75': 8},3.75,GS_882_1.jpg;GS_882_2.jpg;GS_882_3.jpg,train
GS_883,GS_Gansu,8,{'4.0': 8},4.0,GS_883_1.jpg;GS_883_2.jpg;GS_883_3.jpg,train
GS_884,GS_Gansu,8,{'3.75': 8},3.75,GS_884_1.jpg;GS_884_2.jpg;GS_884_3.jpg,train
GS_885,GS_Gansu,8,{'3.25': 8},3.25,GS_885_1.jpg;GS_885_2.jpg;GS_885_3.jpg,test
GS_886,GS_Gansu,11,{'3.5': 11},3.5,GS_886_1.jpg;GS_886_10.jpg;GS_886_11.jpg,test
GS_887,GS_Gansu,8,{'3.25': 8},3.25,GS_887_1.jpg;GS_887_2.jpg;GS_887_3.jpg,train
GS_888,GS_Gansu,10,{'4.25': 10},4.25,GS_888_1.jpg;GS_888_10.jpg;GS_888_2.jpg,train
GS_889,GS_Gansu,8,{'3.25': 8},3.25,GS_889_1.jpg;GS_889_2.jpg;GS_889_3.jpg,train
GS_89,GS_Gansu,7,{'4.0': 7},4.0,GS_89_1.jpg;GS_89_2.jpg;GS_89_3.jpg,train
GS_890,GS_Gansu,9,{'3.25': 9},3.25,GS_890_1.jpg;GS_890_2.jpg;GS_890_3.jpg,val
GS_891,GS_Gansu,8,{'3.5': 8},3.5,GS_891_1.jpg;GS_891_2.jpg;GS_891_3.jpg,train
GS_892,GS_Gansu,12,{'3.5': 12},3.5,GS_892_1.jpg;GS_892_10.jpg;GS_892_11.jpg,train
GS_893,GS_Gansu,8,{'3.5': 8},3.5,GS_893_1.jpg;GS_893_2.jpg;GS_893_3.jpg,train
GS_894,GS_Gansu,6,{'3.75': 6},3.75,GS_894_1.jpg;GS_894_2.jpg;GS_894_3.jpg,train
GS_895,GS_Gansu,8,{'3.25': 8},3.25,GS_895_1.jpg;GS_895_2.jpg;GS_895_3.jpg,train
GS_896,GS_Gansu,10,{'3.25': 10},3.25,GS_896_1.jpg;GS_896_10.jpg;GS_896_2.jpg,train
GS_897,GS_Gansu,9,{'3.75': 9},3.75,GS_897_1.jpg;GS_897_2.jpg;GS_897_3.jpg,train
GS_898,GS_Gansu,8,{'3.5': 8},3.5,GS_898_1.jpg;GS_898_2.jpg;GS_898_3.jpg,train
GS_899,GS_Gansu,8,{'3.25': 8},3.25,GS_899_1.jpg;GS_899_2.jpg;GS_899_3.jpg,val
GS_9,GS_Gansu,6,{'4.25': 6},4.25,GS_9_1.jpg;GS_9_2.jpg;GS_9_3.jpg,train
GS_90,GS_Gansu,5,{'4.25': 5},4.25,GS_90_1.jpg;GS_90_2.jpg;GS_90_3.jpg,train
GS_900,GS_Gansu,8,{'3.25': 8},3.25,GS_900_1.jpg;GS_900_2.jpg;GS_900_3.jpg,train
GS_901,GS_Gansu,8,{'3.25': 8},3.25,GS_901_1.jpg;GS_901_2.jpg;GS_901_3.jpg,train
GS_902,GS_Gansu,11,{'3.25': 11},3.25,GS_902_1.jpg;GS_902_10.jpg;GS_902_11.jpg,train
GS_903,GS_Gansu,8,{'3.5': 8},3.5,GS_903_1.jpg;GS_903_2.jpg;GS_903_3.jpg,train
GS_904,GS_Gansu,11,{'3.75': 11},3.75,GS_904_1.jpg;GS_904_10.jpg;GS_904_11.jpg,val
GS_905,GS_Gansu,12,{'3.25': 12},3.25,GS_905_1.jpg;GS_905_10.jpg;GS_905_11.jpg,val
GS_906,GS_Gansu,8,{'3.25': 8},3.25,GS_906_1.jpg;GS_906_2.jpg;GS_906_3.jpg,train
GS_907,GS_Gansu,8,{'3.75': 8},3.75,GS_907_1.jpg;GS_907_2.jpg;GS_907_3.jpg,train
GS_908,GS_Gansu,8,{'3.75': 8},3.75,GS_908_1.jpg;GS_908_2.jpg;GS_908_3.jpg,test
GS_909,GS_Gansu,12,{'3.5': 12},3.5,GS_909_1.jpg;GS_909_10.jpg;GS_909_11.jpg,val
GS_91,GS_Gansu,14,{'4.25': 14},4.25,GS_91_1.jpg;GS_91_10.jpg;GS_91_11.jpg,train
GS_910,GS_Gansu,8,{'3.25': 8},3.25,GS_910_1.jpg;GS_910_2.jpg;GS_910_3.jpg,train
GS_911,GS_Gansu,9,{'3.5': 9},3.5,GS_911_1.jpg;GS_911_2.jpg;GS_911_3.jpg,train
GS_912,GS_Gansu,10,{'3.25': 10},3.25,GS_912_1.jpg;GS_912_10.jpg;GS_912_2.jpg,train
GS_913,GS_Gansu,8,{'3.75': 8},3.75,GS_913_1.jpg;GS_913_2.jpg;GS_913_3.jpg,train
GS_914,GS_Gansu,8,{'3.25': 8},3.25,GS_914_1.jpg;GS_914_2.jpg;GS_914_3.jpg,val
GS_915,GS_Gansu,8,{'3.25': 8},3.25,GS_915_1.jpg;GS_915_2.jpg;GS_915_3.jpg,train
GS_916,GS_Gansu,8,{'3.75': 8},3.75,GS_916_1.jpg;GS_916_2.jpg;GS_916_3.jpg,train
GS_917,GS_Gansu,8,{'4.25': 8},4.25,GS_917_1.jpg;GS_917_2.jpg;GS_917_3.jpg,test
GS_918,GS_Gansu,7,{'4.0': 7},4.0,GS_918_1.jpg;GS_918_2.jpg;GS_918_3.jpg,val
GS_919,GS_Gansu,8,{'4.0': 8},4.0,GS_919_1.jpg;GS_919_2.jpg;GS_919_3.jpg,train
GS_92,GS_Gansu,5,{'4.25': 5},4.25,GS_92_1.jpg;GS_92_2.jpg;GS_92_3.jpg,train
GS_920,GS_Gansu,10,{'3.25': 10},3.25,GS_920_1.jpg;GS_920_10.jpg;GS_920_2.jpg,test
GS_921,GS_Gansu,9,{'3.25': 9},3.25,GS_921_1.jpg;GS_921_2.jpg;GS_921_3.jpg,train
GS_922,GS_Gansu,14,{'3.5': 14},3.5,GS_922_1.jpg;GS_922_10.jpg;GS_922_11.jpg,train
GS_923,GS_Gansu,9,{'3.75': 9},3.75,GS_923_1.jpg;GS_923_2.jpg;GS_923_3.jpg,train
GS_924,GS_Gansu,11,{'3.75': 11},3.75,GS_924_1.jpg;GS_924_10.jpg;GS_924_11.jpg,val
GS_925,GS_Gansu,8,{'3.25': 8},3.25,GS_925_1.jpg;GS_925_2.jpg;GS_925_3.jpg,val
GS_926,GS_Gansu,8,{'3.5': 8},3.5,GS_926_1.jpg;GS_926_2.jpg;GS_926_3.jpg,train
GS_927,GS_Gansu,8,{'3.25': 8},3.25,GS_927_1.jpg;GS_927_2.jpg;GS_927_3.jpg,test
GS_928,GS_Gansu,12,{'3.75': 12},3.75,GS_928_1.jpg;GS_928_10.jpg;GS_928_11.jpg,train
GS_929,GS_Gansu,8,{'3.75': 8},3.75,GS_929_1.jpg;GS_929_2.jpg;GS_929_3.jpg,train
GS_93,GS_Gansu,8,{'4.0': 8},4.0,GS_93_1.jpg;GS_93_2.jpg;GS_93_3.jpg,train
GS_930,GS_Gansu,11,{'3.75': 11},3.75,GS_930_1.jpg;GS_930_10.jpg;GS_930_11.jpg,val
GS_931,GS_Gansu,7,{'3.75': 7},3.75,GS_931_1.jpg;GS_931_2.jpg;GS_931_3.jpg,train
GS_932,GS_Gansu,9,{'3.25': 9},3.25,GS_932_1.jpg;GS_932_2.jpg;GS_932_3.jpg,train
GS_933,GS_Gansu,8,{'3.5': 8},3.5,GS_933_1.jpg;GS_933_2.jpg;GS_933_3.jpg,val
GS_934,GS_Gansu,8,{'3.25': 8},3.25,GS_934_1.jpg;GS_934_2.jpg;GS_934_3.jpg,train
GS_935,GS_Gansu,8,{'3.25': 8},3.25,GS_935_1.jpg;GS_935_2.jpg;GS_935_3.jpg,test
GS_936,GS_Gansu,8,{'3.25': 8},3.25,GS_936_1.jpg;GS_936_2.jpg;GS_936_3.jpg,train
GS_937,GS_Gansu,10,{'3.25': 10},3.25,GS_937_1.jpg;GS_937_10.jpg;GS_937_2.jpg,train
GS_938,GS_Gansu,9,{'4.25': 9},4.25,GS_938_1.jpg;GS_938_2.jpg;GS_938_3.jpg,train
GS_939,GS_Gansu,10,{'3.75': 10},3.75,GS_939_1.jpg;GS_939_10.jpg;GS_939_2.jpg,train
GS_94,GS_Gansu,9,{'4.0': 9},4.0,GS_94_1.jpg;GS_94_2.jpg;GS_94_3.jpg,train
GS_940,GS_Gansu,8,{'3.5': 8},3.5,GS_940_1.jpg;GS_940_2.jpg;GS_940_3.jpg,train
GS_941,GS_Gansu,8,{'3.5': 8},3.5,GS_941_1.jpg;GS_941_2.jpg;GS_941_3.jpg,train
GS_942,GS_Gansu,8,{'3.25': 8},3.25,GS_942_1.jpg;GS_942_2.jpg;GS_942_3.jpg,train
GS_943,GS_Gansu,8,{'3.5': 8},3.5,GS_943_1.jpg;GS_943_2.jpg;GS_943_3.jpg,val
GS_944,GS_Gansu,8,{'3.5': 8},3.5,GS_944_1.jpg;GS_944_2.jpg;GS_944_3.jpg,train
GS_945,GS_Gansu,9,{'3.5': 9},3.5,GS_945_1.jpg;GS_945_2.jpg;GS_945_3.jpg,train
GS_946,GS_Gansu,10,{'3.5': 10},3.5,GS_946_1.jpg;GS_946_10.jpg;GS_946_2.jpg,train
GS_947,GS_Gansu,10,{'3.25': 10},3.25,GS_947_1.jpg;GS_947_10.jpg;GS_947_2.jpg,test
GS_948,GS_Gansu,8,{'3.5': 8},3.5,GS_948_1.jpg;GS_948_2.jpg;GS_948_3.jpg,train
GS_949,GS_Gansu,10,{'3.5': 10},3.5,GS_949_1.jpg;GS_949_10.jpg;GS_949_2.jpg,train
GS_95,GS_Gansu,5,{'4.0': 5},4.0,GS_95_1.jpg;GS_95_2.jpg;GS_95_3.jpg,train
GS_950,GS_Gansu,12,{'3.5': 12},3.5,GS_950_1.jpg;GS_950_10.jpg;GS_950_11.jpg,train
GS_951,GS_Gansu,10,{'3.5': 10},3.5,GS_951_1.jpg;GS_951_10.jpg;GS_951_2.jpg,train
GS_952,GS_Gansu,10,{'4.0': 10},4.0,GS_952_1.jpg;GS_952_10.jpg;GS_952_2.jpg,train
GS_953,GS_Gansu,11,{'4.0': 11},4.0,GS_953_1.jpg;GS_953_10.jpg;GS_953_11.jpg,train
GS_954,GS_Gansu,9,{'3.75': 9},3.75,GS_954_1.jpg;GS_954_2.jpg;GS_954_3.jpg,train
GS_955,GS_Gansu,13,{'3.5': 13},3.5,GS_955_1.jpg;GS_955_10.jpg;GS_955_11.jpg,test
