sample_id,dataset,source_image_path,provenance_group,cow_or_identity_id_if_available,session_or_timeblock_if_available,viewpoint,occlusion,body_cutoff,multiple_cows,review_status
vp1k_0834,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282421_05-53-41_7_3.jpg,ev_1690282421_c7,cow_7,tb_2_cam_3,front-oblique,partial,partial,no,human_verified
vp1k_0835,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/545/545_0256.jpg,parlor_cow_0545_sess_014,cow_545,parlor/parlor_cow_0545_sess_014,side,none,partial,no,human_verified
vp1k_0836,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690295906_09-38-26_16_3.jpg,ev_1690295906_c16,cow_16,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0837,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_1907_5.jpg,GS_burst_1006,,GS_Gansu/GS_1907,rear,none,none,no,human_verified
vp1k_0838,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/937/937_0407.jpg,parlor_cow_0937_sess_031,cow_937,parlor/parlor_cow_0937_sess_031,side,severe,none,no,human_verified
vp1k_0839,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690340471_22-01-11_7_3.jpg,ev_1690340471_c7,cow_7,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0840,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690307621_12-53-41_2_3.jpg,ev_1690307621_c2,cow_2,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0841,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/YM_1684_5.jpg,YM_burst_0760,,YM_Farm2/YM_1684,rear,none,none,yes,human_verified
vp1k_0842,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/305/305_0007.jpg,parlor_cow_0305_sess_001,cow_305,parlor/parlor_cow_0305_sess_001,side,partial,partial,no,human_verified
vp1k_0843,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690303196_11-39-56_3_3.jpg,ev_1690303196_c3,cow_3,tb_2_cam_3,rear-oblique,none,none,no,human_verified
vp1k_0844,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/GS_165_5.jpg,GS_burst_0724,,GS_Gansu/GS_165,rear,none,none,no,human_verified
vp1k_0845,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690296746_09-52-26_16_3.jpg,ev_1690296746_c16,cow_16,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0846,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_437_4.jpg,YM_burst_1431,,YM_Farm2/YM_437,rear,none,none,no,human_verified
vp1k_0847,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_811_4.jpg,GS_burst_3131,,GS_Gansu/GS_811,rear,none,none,no,human_verified
vp1k_0848,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_1443_3.jpg,YM_burst_0494,,YM_Farm2/YM_1443,rear,none,none,yes,human_verified
vp1k_0849,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690307831_12-57-11_11_2.jpg,ev_1690307831_c11,cow_11,tb_2_cam_2,side,severe,none,yes,human_verified
vp1k_0850,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/L-i3917.jpg,STEREO_burst_0076,,STEREO_Farm3/STEREO_blk_076,rear,none,severe,yes,human_verified
vp1k_0851,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690316531_15-22-11_8_3.jpg,ev_1690316531_c8,cow_8,tb_2_cam_3,side,partial,none,yes,human_verified
vp1k_0852,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/YM_1038_5.jpg,YM_burst_0045,,YM_Farm2/YM_1038,rear,none,none,no,human_verified
vp1k_0853,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_879_3.jpg,YM_burst_1921,,YM_Farm2/YM_879,rear,none,none,yes,human_verified
vp1k_0854,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690298411_10-20-11_7_2.jpg,ev_1690298411_c7,cow_7,tb_2_cam_2,front,none,none,no,human_verified
vp1k_0855,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/998/998_0001.jpg,snap_cow_0998_sess_001,cow_998,snapshots/snap_cow_0998_sess_001,front-oblique,none,none,no,human_verified
vp1k_0856,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_1826_4.jpg,GS_burst_0917,,GS_Gansu/GS_1826,rear,none,severe,no,human_verified
vp1k_0857,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_48_5.jpg,GS_burst_2762,,GS_Gansu/GS_48,rear,none,partial,no,human_verified
vp1k_0858,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_1603_4.jpg,GS_burst_0673,,GS_Gansu/GS_1603,rear,none,none,no,human_verified
vp1k_0859,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690328966_18-49-26_12_3.jpg,ev_1690328966_c12,cow_12,tb_3_cam_3,side,partial,none,no,human_verified
vp1k_0860,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690336496_20-54-56_8_2.jpg,ev_1690336496_c8,cow_8,tb_3_cam_2,rear,none,none,no,human_verified
vp1k_0861,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_2003_4.jpg,YM_burst_1115,,YM_Farm2/YM_2003,rear,none,none,yes,human_verified
vp1k_0862,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_758_2.jpg,YM_burst_1787,,YM_Farm2/YM_758,rear,none,none,yes,human_verified
vp1k_0863,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690309481_13-24-41_2_3.jpg,ev_1690309481_c2,cow_2,tb_2_cam_3,side,none,none,no,human_verified
vp1k_0864,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/L-i3825.jpg,STEREO_burst_0073,,STEREO_Farm3/STEREO_blk_073,rear,none,severe,no,human_verified
vp1k_0865,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690280501_05-21-41_9_3.jpg,ev_1690280501_c9,cow_9,tb_2_cam_3,front-oblique,partial,partial,no,human_verified
vp1k_0866,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690303046_11-37-26_8_3.jpg,ev_1690303046_c8,cow_8,tb_2_cam_3,side,partial,none,no,human_verified
vp1k_0867,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_303_3.jpg,GS_burst_2249,,GS_Gansu/GS_303,rear,none,none,no,human_verified
vp1k_0868,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/887/887_0026.jpg,parlor_cow_0887_sess_002,cow_887,parlor/parlor_cow_0887_sess_002,side,none,none,no,human_verified
vp1k_0869,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_1975_4.jpg,GS_burst_1081,,GS_Gansu/GS_1975,rear,none,none,no,human_verified
vp1k_0870,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690294736_09-18-56_11_3.jpg,ev_1690294736_c11,cow_11,tb_2_cam_3,side,partial,none,no,human_verified
vp1k_0871,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/L-i8128.jpg,STEREO_burst_0176,,STEREO_Farm3/STEREO_blk_176,rear,none,severe,no,human_verified
vp1k_0872,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690306916_12-41-56_4_2.jpg,ev_1690306916_c4,cow_4,tb_2_cam_2,unknown / ambiguous,none,none,no,human_verified
vp1k_0873,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/R-i7695.jpg,STEREO_burst_0166,,STEREO_Farm3/STEREO_blk_166,rear,none,severe,no,human_verified
vp1k_0874,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690341251_22-14-11_12_3.jpg,ev_1690341251_c12,cow_12,tb_3_cam_3,front-oblique,partial,partial,no,human_verified
vp1k_0875,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_1128_5.jpg,GS_burst_0145,,GS_Gansu/GS_1128,rear,none,none,no,human_verified
vp1k_0876,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690306406_12-33-26_15_4.jpg,ev_1690306406_c15,cow_15,tb_2_cam_4,unknown / ambiguous,none,none,no,human_verified
vp1k_0877,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690293656_09-00-56_5_3.jpg,ev_1690293656_c5,cow_5,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0878,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_1870_4.jpg,YM_burst_0967,,YM_Farm2/YM_1870,rear,none,none,no,human_verified
vp1k_0879,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690346441_23-40-41_16_4.jpg,ev_1690346441_c16,cow_16,tb_3_cam_4,unknown / ambiguous,none,none,no,human_verified
vp1k_0880,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690336601_20-56-41_6_3.jpg,ev_1690336601_c6,cow_6,tb_3_cam_3,side,severe,none,no,human_verified
vp1k_0881,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_683_3.jpg,GS_burst_2988,,GS_Gansu/GS_683,rear,none,none,no,human_verified
vp1k_0882,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690281881_05-44-41_1_3.jpg,ev_1690281881_c1,cow_1,tb_2_cam_3,side,severe,none,yes,human_verified
vp1k_0883,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/207/207_0235.jpg,parlor_cow_0207_sess_016,cow_207,parlor/parlor_cow_0207_sess_016,side,severe,none,no,human_verified
vp1k_0884,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_999_4.jpg,YM_burst_2054,,YM_Farm2/YM_999,rear,none,none,no,human_verified
vp1k_0885,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690314986_14-56-26_6_2.jpg,ev_1690314986_c6,cow_6,tb_2_cam_2,unknown / ambiguous,none,none,no,human_verified
vp1k_0886,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690297496_10-04-56_15_2.jpg,ev_1690297496_c15,cow_15,tb_2_cam_2,front-oblique,partial,partial,no,human_verified
vp1k_0887,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/700/700_0380.jpg,parlor_cow_0700_sess_021,cow_700,parlor/parlor_cow_0700_sess_021,side,none,none,no,human_verified
vp1k_0888,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_995_4.jpg,YM_burst_2050,,YM_Farm2/YM_995,rear,none,none,yes,human_verified
vp1k_0889,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/L-i6659.jpg,STEREO_burst_0136,,STEREO_Farm3/STEREO_blk_136,rear,none,none,yes,human_verified
vp1k_0890,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/986/986_0089.jpg,parlor_cow_0986_sess_007,cow_986,parlor/parlor_cow_0986_sess_007,side,none,none,yes,human_verified
vp1k_0891,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/367/367_0311.jpg,parlor_cow_0367_sess_022,cow_367,parlor/parlor_cow_0367_sess_022,side,partial,none,no,human_verified
vp1k_0892,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690314101_14-41-41_2_4.jpg,ev_1690314101_c2,cow_2,tb_2_cam_4,side,none,none,yes,human_verified
vp1k_0893,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/YM_1927_4.jpg,YM_burst_1029,,YM_Farm2/YM_1927,rear,none,none,yes,human_verified
vp1k_0894,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/305/305_0241.jpg,barn_cow_0305_sess_001,cow_305,barn/barn_cow_0305_sess_001,side,none,none,no,human_verified
vp1k_0895,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690326116_18-01-56_16_4.jpg,ev_1690326116_c16,cow_16,tb_3_cam_4,unknown / ambiguous,none,none,no,human_verified
vp1k_0896,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690284971_06-36-11_5_2.jpg,ev_1690284971_c5,cow_5,tb_2_cam_2,unknown / ambiguous,none,none,no,human_verified
vp1k_0897,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_1012_4.jpg,YM_burst_0017,,YM_Farm2/YM_1012,rear,none,none,no,human_verified
vp1k_0898,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/510/510_0094.jpg,barn_cow_0510_sess_001,cow_510,barn/barn_cow_0510_sess_001,side,none,none,no,human_verified
vp1k_0899,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_2137_5.jpg,GS_burst_1258,,GS_Gansu/GS_2137,rear,none,none,no,human_verified
vp1k_0900,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690326146_18-02-26_3_3.jpg,ev_1690326146_c3,cow_3,tb_3_cam_3,side,none,none,no,human_verified
vp1k_0901,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690290266_08-04-26_1_2.jpg,ev_1690290266_c1,cow_1,tb_2_cam_2,unknown / ambiguous,none,none,yes,human_verified
vp1k_0902,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/R-i7609.jpg,STEREO_burst_0163,,STEREO_Farm3/STEREO_blk_163,rear,none,none,no,human_verified
vp1k_0903,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690316966_15-29-26_12_3.jpg,ev_1690316966_c12,cow_12,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0904,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690297391_10-03-11_12_3.jpg,ev_1690297391_c12,cow_12,tb_2_cam_3,side,partial,none,no,human_verified
vp1k_0905,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_1451_4.jpg,GS_burst_0504,,GS_Gansu/GS_1451,rear,none,partial,no,human_verified
vp1k_0906,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/GS_1741_4.jpg,GS_burst_0826,,GS_Gansu/GS_1741,rear,none,none,no,human_verified
vp1k_0907,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_385_3.jpg,YM_burst_1373,,YM_Farm2/YM_385,rear,none,partial,no,human_verified
vp1k_0908,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690319651_16-14-11_2_4.jpg,ev_1690319651_c2,cow_2,tb_3_cam_4,unknown / ambiguous,none,none,yes,human_verified
vp1k_0909,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_244_3.jpg,YM_burst_1217,,YM_Farm2/YM_244,rear,none,none,yes,human_verified
vp1k_0910,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690324331_17-32-11_16_3.jpg,ev_1690324331_c16,cow_16,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0911,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/542/542_0080.jpg,barn_cow_0542_sess_001,cow_542,barn/barn_cow_0542_sess_001,side,none,partial,no,human_verified
vp1k_0912,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_1944_5.jpg,GS_burst_1047,,GS_Gansu/GS_1944,rear,none,none,no,human_verified
vp1k_0913,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/544/544_0259.jpg,barn_cow_0544_sess_001,cow_544,barn/barn_cow_0544_sess_001,side,partial,none,no,human_verified
vp1k_0914,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/503/503_0003.jpg,snap_cow_0503_sess_001,cow_503,snapshots/snap_cow_0503_sess_001,side,none,partial,no,human_verified
vp1k_0915,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/843/843_0088.jpg,barn_cow_0843_sess_001,cow_843,barn/barn_cow_0843_sess_001,side,none,none,no,human_verified
vp1k_0916,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_2644_4.jpg,GS_burst_1820,,GS_Gansu/GS_2644,rear,none,none,no,human_verified
vp1k_0917,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_1512_3.jpg,GS_burst_0572,,GS_Gansu/GS_1512,rear,none,none,yes,human_verified
vp1k_0918,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/507/507_0139.jpg,parlor_cow_0507_sess_011,cow_507,parlor/parlor_cow_0507_sess_011,side,none,none,no,human_verified
vp1k_0919,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/853/853_0080.jpg,barn_cow_0853_sess_001,cow_853,barn/barn_cow_0853_sess_001,side,none,severe,no,human_verified
vp1k_0920,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/958/958_0011.jpg,parlor_cow_0958_sess_002,cow_958,parlor/parlor_cow_0958_sess_002,side,partial,none,no,human_verified
vp1k_0921,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/633/633_0002.jpg,snap_cow_0633_sess_002,cow_633,snapshots/snap_cow_0633_sess_002,side,none,none,no,human_verified
vp1k_0922,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/333/333_0144.jpg,parlor_cow_0333_sess_010,cow_333,parlor/parlor_cow_0333_sess_010,side,none,none,no,human_verified
vp1k_0923,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/428/428_0023.jpg,parlor_cow_0428_sess_002,cow_428,parlor/parlor_cow_0428_sess_002,side,none,partial,no,human_verified
vp1k_0924,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/168/168_0096.jpg,barn_cow_0168_sess_001,cow_168,barn/barn_cow_0168_sess_001,side,none,none,no,human_verified
vp1k_0925,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/260/260_0004.jpg,parlor_cow_0260_sess_001,cow_260,parlor/parlor_cow_0260_sess_001,side,partial,none,no,human_verified
vp1k_0926,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690340156_21-55-56_15_3.jpg,ev_1690340156_c15,cow_15,tb_3_cam_3,front-oblique,none,none,no,human_verified
vp1k_0927,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690320161_16-22-41_7_3.jpg,ev_1690320161_c7,cow_7,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0928,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/871/871_0259.jpg,parlor_cow_0871_sess_018,cow_871,parlor/parlor_cow_0871_sess_018,side,none,partial,no,human_verified
vp1k_0929,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/345/345_0241.jpg,barn_cow_0345_sess_001,cow_345,barn/barn_cow_0345_sess_001,side,partial,none,no,human_verified
vp1k_0930,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/333/333_0081.jpg,barn_cow_0333_sess_001,cow_333,barn/barn_cow_0333_sess_001,side,none,none,no,human_verified
vp1k_0931,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/GS_1325_4.jpg,GS_burst_0364,,GS_Gansu/GS_1325,rear,none,none,yes,human_verified
vp1k_0932,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_635_5.jpg,GS_burst_2935,,GS_Gansu/GS_635,rear,none,none,no,human_verified
vp1k_0933,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_534_5.jpg,GS_burst_2823,,GS_Gansu/GS_534,rear,none,none,no,human_verified
vp1k_0934,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690287311_07-15-11_7_2.jpg,ev_1690287311_c7,cow_7,tb_2_cam_2,rear-oblique,severe,severe,yes,human_verified
vp1k_0935,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_2744_3.jpg,GS_burst_1931,,GS_Gansu/GS_2744,rear,none,none,no,human_verified
vp1k_0936,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690275731_04-02-11_10_3.jpg,ev_1690275731_c10,cow_10,tb_1_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0937,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690275176_03-52-56_3_3.jpg,ev_1690275176_c3,cow_3,tb_1_cam_3,unknown / ambiguous,none,none,yes,human_verified
vp1k_0938,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_413_5.jpg,YM_burst_1405,,YM_Farm2/YM_413,rear,none,none,yes,human_verified
vp1k_0939,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/621/621_0088.jpg,barn_cow_0621_sess_001,cow_621,barn/barn_cow_0621_sess_001,side,partial,none,no,human_verified
vp1k_0940,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_2275_5.jpg,GS_burst_1411,,GS_Gansu/GS_2275,rear,none,none,yes,human_verified
vp1k_0941,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_1806_3.jpg,YM_burst_0896,,YM_Farm2/YM_1806,rear,none,none,no,human_verified
vp1k_0942,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_1377_3.jpg,YM_burst_0420,,YM_Farm2/YM_1377,rear,none,none,yes,human_verified
vp1k_0943,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/475/475_0778.jpg,parlor_cow_0475_sess_037,cow_475,parlor/parlor_cow_0475_sess_037,side,none,partial,no,human_verified
vp1k_0944,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/YM_1234_5.jpg,YM_burst_0263,,YM_Farm2/YM_1234,rear,none,none,yes,human_verified
vp1k_0945,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_768_4.jpg,YM_burst_1798,,YM_Farm2/YM_768,rear,none,none,no,human_verified
vp1k_0946,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_417_3.jpg,YM_burst_1409,,YM_Farm2/YM_417,rear,none,none,no,human_verified
vp1k_0947,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690291151_08-19-11_5_3.jpg,ev_1690291151_c5,cow_5,tb_2_cam_3,side,partial,none,no,human_verified
vp1k_0948,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_1974_5.jpg,GS_burst_1080,,GS_Gansu/GS_1974,rear,none,none,no,human_verified
vp1k_0949,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/GS_3156_2.jpg,GS_burst_2389,,GS_Gansu/GS_3156,rear,none,none,no,human_verified
vp1k_0950,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690330406_19-13-26_10_3.jpg,ev_1690330406_c10,cow_10,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0951,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/920/920_0080.jpg,barn_cow_0920_sess_001,cow_920,barn/barn_cow_0920_sess_001,side,none,none,no,human_verified
vp1k_0952,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690274561_03-42-41_12_3.jpg,ev_1690274561_c12,cow_12,tb_1_cam_3,side,none,none,no,human_verified
vp1k_0953,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_747_4.jpg,YM_burst_1775,,YM_Farm2/YM_747,rear,none,none,yes,human_verified
vp1k_0954,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690289306_07-48-26_3_4.jpg,ev_1690289306_c3,cow_3,tb_2_cam_4,side,partial,none,no,human_verified
vp1k_0955,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_690_4.jpg,YM_burst_1712,,YM_Farm2/YM_690,rear,none,none,yes,human_verified
vp1k_0956,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_1752_4.jpg,YM_burst_0836,,YM_Farm2/YM_1752,rear,none,none,yes,human_verified
vp1k_0957,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_1611_5.jpg,YM_burst_0680,,YM_Farm2/YM_1611,rear,none,none,yes,human_verified
vp1k_0958,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/559/559_0268.jpg,barn_cow_0559_sess_001,cow_559,barn/barn_cow_0559_sess_001,rear-oblique,none,none,no,human_verified
vp1k_0959,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/303/303_0002.jpg,snap_cow_0303_sess_001,cow_303,snapshots/snap_cow_0303_sess_001,side,none,partial,no,human_verified
vp1k_0960,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690327841_18-30-41_16_4.jpg,ev_1690327841_c16,cow_16,tb_3_cam_4,unknown / ambiguous,none,none,no,human_verified
vp1k_0961,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690346951_23-49-11_10_1.jpg,ev_1690346951_c10,cow_10,tb_3_cam_1,unknown / ambiguous,none,none,no,human_verified
vp1k_0962,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690342631_22-37-11_11_3.jpg,ev_1690342631_c11,cow_11,tb_3_cam_3,front-oblique,partial,none,no,human_verified
vp1k_0963,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690337321_21-08-41_5_3.jpg,ev_1690337321_c5,cow_5,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0964,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690339856_21-50-56_6_3.jpg,ev_1690339856_c6,cow_6,tb_3_cam_3,side,none,none,no,human_verified
vp1k_0965,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_646_5.jpg,GS_burst_2947,,GS_Gansu/GS_646,rear,none,none,no,human_verified
vp1k_0966,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/GS_2664_5.jpg,GS_burst_1842,,GS_Gansu/GS_2664,rear,none,none,no,human_verified
vp1k_0967,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/YM_1683_2.jpg,YM_burst_0759,,YM_Farm2/YM_1683,rear,none,none,yes,human_verified
vp1k_0968,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/828/828_0268.jpg,parlor_cow_0828_sess_019,cow_828,parlor/parlor_cow_0828_sess_019,side,none,none,no,human_verified
vp1k_0969,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/L-i7761.jpg,STEREO_burst_0167,,STEREO_Farm3/STEREO_blk_167,rear,none,severe,yes,human_verified
vp1k_0970,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/323/323_0004.jpg,snap_cow_0323_sess_001,cow_323,snapshots/snap_cow_0323_sess_001,side,none,none,no,human_verified
vp1k_0971,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690288646_07-37-26_12_3.jpg,ev_1690288646_c12,cow_12,tb_2_cam_3,side,none,none,no,human_verified
vp1k_0972,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_1392_3.jpg,YM_burst_0437,,YM_Farm2/YM_1392,rear,none,none,no,human_verified
vp1k_0973,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/R-i9270.jpg,STEREO_burst_0199,,STEREO_Farm3/STEREO_blk_199,rear,none,none,no,human_verified
vp1k_0974,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_1056_4.jpg,YM_burst_0065,,YM_Farm2/YM_1056,rear,none,none,no,human_verified
